Date,MACD,Signal_Line
2023-04-06,6.034587525034809,5.5120103008009025
2023-04-10,5.832544213574877,5.5761170833556974
2023-04-11,5.276726178728765,5.516238902430311
2023-04-12,4.494741102492895,5.3119393424428285
2023-04-13,4.338203087439794,5.117192091442222
2023-04-14,4.150166350502587,4.923786943254295
2023-04-17,3.8949218266469074,4.718013919932818
2023-04-18,3.648164284802732,4.504043992906801
2023-04-19,3.3287029948108398,4.268975793287609
2023-04-20,2.7078294465025294,3.9567465239305935
2023-04-21,2.269505790128761,3.619298377170227
2023-04-24,1.7821635603381623,3.2518714138038147
2023-04-25,0.8160445891467987,2.764706048872412
2023-04-26,0.4247432579177115,2.296713490681472
2023-04-27,0.8927007134365965,2.015910935232497
2023-04-28,1.3576508972039676,1.8842589276267914
2023-05-01,1.6601883492814835,1.83944481195773
2023-05-02,1.6852513042449857,1.8086061104151812
2023-05-03,1.404884926450066,1.7278618736221583
2023-05-04,1.3638580351013445,1.6550611059179956
2023-05-05,1.7716710286201476,1.678383090458426
2023-05-08,2.4562913327534375,1.8339647389174285
2023-05-09,2.8984724742293366,2.04686628597981
2023-05-10,3.680141383889051,2.3735213055616584
2023-05-11,4.496319263922288,2.7980808972337847
2023-05-12,4.794962331894496,3.1974571841659274
2023-05-15,5.174525980199846,3.592870943372711
2023-05-16,5.65624103664878,4.005544962027925
2023-05-17,6.474151941619894,4.499266357946319
2023-05-18,8.03434796911327,5.20628268017971
2023-05-19,8.849266281642684,5.934879400472305
2023-05-22,9.634182639810817,6.6747400483400074
2023-05-23,9.730921684413104,7.285976375554627
2023-05-24,9.786760811021566,7.786133262648016
2023-05-25,10.460859962078118,8.321078602534037
2023-05-26,11.919587887960262,9.040780459619283
2023-05-30,13.474665148911114,9.92755739747765
2023-05-31,14.218788985203545,10.78580371502283
2023-06-01,15.336164425116948,11.695875857041655
2023-06-02,16.31443763278679,12.619588212190683
2023-06-05,17.123916962871306,13.520453962326808
2023-06-06,17.797510171648923,14.375865204191232
2023-06-07,16.953771810904925,14.891446525533972
2023-06-08,16.826241556326494,15.278405531692478
2023-06-09,16.87121092369182,15.596966610092347
2023-06-12,17.47041779748298,15.971656847570474
2023-06-13,18.103751998488804,16.39807587775414
2023-06-14,19.005495149519675,16.91955973210725
2023-06-15,19.99238316534479,17.534124418754757
2023-06-16,19.956213457169667,18.018542226437738
2023-06-20,19.900682829998033,18.394970347149798
2023-06-21,18.49203960087499,18.414384197894837
2023-06-22,17.803876345146392,18.29228262734515
2023-06-23,16.729174494903788,17.979661000856876
2023-06-26,14.41139750377124,17.26600830143975
2023-06-27,13.268849747142923,16.466576590580388
2023-06-28,12.62293546671171,15.697848365806653
2023-06-29,11.62841140170707,14.883960972986738
2023-06-30,11.474543129675425,14.202077404324475
2023-07-03,11.59895285449764,13.681452494359108
2023-07-05,11.643217859391427,13.273805567365574
2023-07-06,11.190226663831965,12.857089786658854
2023-07-07,10.553834334478722,12.396438696222829
2023-07-10,9.563226555422148,11.829796268062694
2023-07-11,8.826502827861333,11.229137580022421
2023-07-12,8.901759329196153,10.763661929857168
2023-07-13,10.097339443669966,10.630397432619729
2023-07-14,10.762624303260878,10.65684280674796
2023-07-17,11.71402903643255,10.868280052684879
2023-07-18,12.991237249930208,11.292871492133946
2023-07-19,13.766471653156827,11.787591524338524
2023-07-20,11.759188583737682,11.781910936218356
2023-07-21,9.648078032447643,11.355144355464214
2023-07-24,7.998996421691658,10.683914768709704
2023-07-25,7.032234614098911,9.953578737787545
2023-07-26,5.901100054364406,9.143083001102918
2023-07-27,4.825583330817807,8.279583067045897
2023-07-28,5.162821074618989,7.656230668560515
2023-07-31,5.597148591786066,7.244414253205625
2023-08-01,5.749204264757623,6.945372255516025
2023-08-02,4.144357202071973,6.385169244827216
2023-08-03,2.9410789152821337,5.696351178918199
2023-08-04,2.208128034710228,4.998706550076605
2023-08-07,2.017946075807316,4.402554455222748
2023-08-08,1.1351770571659188,3.7490789756113823
2023-08-09,-0.463633131840993,2.9065365541209074
2023-08-10,-1.6551371992299835,1.9942018034507294
2023-08-11,-3.0715568829685935,0.9810500661668649
2023-08-14,-3.473007359142514,0.09023858110498906
2023-08-15,-4.214622807601984,-0.7707336966364056
2023-08-16,-5.431276753263376,-1.7028423079617996
2023-08-17,-6.929666340542639,-2.7482071144779674
2023-08-18,-8.171428074448158,-3.832851306472006
2023-08-21,-8.037294182093206,-4.673739881596246
2023-08-22,-7.969840809317162,-5.332960067140429
2023-08-23,-6.932721278547177,-5.6529123094217795
2023-08-24,-7.2672543475011935,-5.9757807170376624
2023-08-25,-7.129042655770036,-6.2064331047841375
2023-08-28,-6.769599571531984,-6.319066398133708
2023-08-29,-5.20947085901804,-6.097147290310574
2023-08-30,-3.6709144101376694,-5.611900714275994
2023-08-31,-2.3008104412104444,-4.9496826596628845
2023-09-01,-1.271345701188153,-4.214015267967938
2023-09-05,0.021953828848552348,-3.3668214486046404
2023-09-06,0.3736612823662142,-2.6187249024104697
2023-09-07,0.4399436947784636,-2.006991182972683
2023-09-08,0.5706216836236138,-1.4914686096534238
2023-09-11,1.5447920721943262,-0.8842164732838738
2023-09-12,1.6027915744352867,-0.38681486374004165
2023-09-13,1.797487986031058,0.050045706214178254
2023-09-14,2.0149004257037575,0.4430166501120941
2023-09-15,1.2768054066335992,0.6097744014163952
2023-09-18,0.5611268770562958,0.6000448965443753
2023-09-19,-0.09054273770945542,0.4619273696936092
2023-09-20,-1.4137544610876205,0.0867910035373633
2023-09-21,-3.3756572083487413,-0.6056986388398576
2023-09-22,-4.898223339719124,-1.4642035790157109
2023-09-25,-5.776037564129325,-2.3265703760384335
2023-09-26,-7.040922729648116,-3.2694408467603706
2023-09-27,-7.976421557244322,-4.210836988857161
2023-09-28,-8.198860924546807,-5.00844177599509
2023-09-29,-8.164830479962234,-5.639719516788519
2023-10-02,-7.580050578391251,-6.027785729109066
2023-10-03,-7.795736384149677,-6.381375860117188
2023-10-04,-7.226534791248753,-6.550407646343501
2023-10-05,-6.742100341775398,-6.588746185429881
2023-10-06,-5.381906819723355,-6.347378312288576
2023-10-09,-4.0522753158657565,-5.888357713004012
2023-10-10,-2.8973532010922725,-5.2901568106216645
2023-10-11,-1.5502502635188193,-4.542175501201095
2023-10-12,-0.6167622040123035,-3.7570928417633374
2023-10-13,-0.6880544089173384,-3.1432851551941376
2023-10-16,-0.13777845083535567,-2.542183814322381
2023-10-17,-0.1143115973952149,-2.056609370936948
2023-10-18,-0.951375764699975,-1.8355626496895536
2023-10-19,-1.552478492627074,-1.7789458182770579
2023-10-20,-2.7077304061799623,-1.9647027358576388
2023-10-23,-3.21024679382532,-2.213811547451175
2023-10-24,-3.112671594046276,-2.3935835567701953
2023-10-25,-4.221264810947076,-2.759119807605572
2023-10-26,-5.955902520766841,-3.398476350237826
2023-10-27,-6.860979052550789,-4.090976890700419
2023-10-30,-7.087451773214013,-4.690271867203138
2023-10-31,-7.126682989481594,-5.177554091658829
2023-11-01,-6.355862153855554,-5.4132157040981745
2023-11-02,-5.194498044348478,-5.369472172148235
2023-11-03,-3.637479774206497,-5.023073692559888
2023-11-06,-2.277224304274057,-4.473903814902722
2023-11-07,-0.4069695325130738,-3.6605169584247923
2023-11-08,1.2233090616599327,-2.6837517544078477
2023-11-09,2.1236888100945066,-1.7222636415073769
2023-11-10,3.921722073852692,-0.5934664984353631
2023-11-13,5.213153936945815,0.5678575886408725
2023-11-14,7.1658917107738205,1.8874644130674623
2023-11-15,8.634892186992658,3.2369499678525013
2023-11-16,9.702572046170474,4.530074383516096
2023-11-17,10.48035532092149,5.720130570997175
2023-11-20,11.704995605858386,6.917103577969417
2023-11-21,12.351594169773506,8.004001696330235
2023-11-22,12.741361445693627,8.951473646202913
2023-11-24,12.797830020180413,9.720744920998413
2023-11-27,12.58295135685833,10.293186208170397
2023-11-28,12.512912975033203,10.73713156154296
2023-11-29,12.067351083314549,11.003175465897279
2023-11-30,11.447525233499533,11.09204541941773
2023-12-01,10.637604992600558,11.001157334054296
2023-12-04,9.263592211353796,10.653644309514197
2023-12-05,8.380663767797444,10.199048201170848
2023-12-06,7.102805552989508,9.57979967153458
2023-12-07,6.851118576515034,9.034063452530672
2023-12-08,7.035339241340864,8.634318610292711
2023-12-11,7.229525744418169,8.353360037117803
2023-12-12,7.848907990222699,8.252469627738783
2023-12-13,8.815102619104067,8.36499622601184
2023-12-14,9.605653430029292,8.61312766681533
2023-12-15,10.429068399279203,8.976315813308105
2023-12-18,11.791356577521384,9.53932396615076
2023-12-19,13.029030653127393,10.237265303546089
2023-12-20,12.97274645990558,10.784361534817986
2023-12-21,13.483603419065645,11.324209911667518
2023-12-22,13.532353760156127,11.76583868136524
2023-12-26,13.754567670608708,12.163584479213934
2023-12-27,13.826164108248662,12.496100405020881
2023-12-28,13.62896880730392,12.72267408547749
2023-12-29,12.89157678428333,12.756454625238659
2024-01-02,10.864257226631509,12.37801514551723
2024-01-03,8.535454412868575,11.6095029989875
2024-01-04,6.322454846530462,10.552093368496092
2024-01-05,4.788595594136439,9.399393813624162
2024-01-08,4.877240438305961,8.494963138560522
2024-01-09,5.027521231418746,7.8014747571321665
2024-01-10,5.61845274789269,7.364870355284272
2024-01-11,6.17854527116549,7.127605338460516
2024-01-12,6.388206550384183,6.979725580845249
2024-01-16,6.275454681275363,6.838871400931272
2024-01-17,5.790929437511181,6.6292830082472545
2024-01-18,6.07045005767074,6.517516418131953
2024-01-19,7.447961035511213,6.703605341607806
2024-01-22,8.599481573812284,7.082780588048701
2024-01-23,9.912616498188214,7.6487477700766044
2024-01-24,11.976380583304518,8.514274332722188
2024-01-25,13.23903057745656,9.459225581669063
2024-01-26,13.905902208482132,10.348560907031677
2024-01-29,15.34603517358559,11.348055760342461
2024-01-30,15.649318921754002,12.208308392624769
2024-01-31,13.85947713512519,12.538542141124854
2024-02-01,13.186300600002028,12.66809383290029
2024-02-02,15.533570190932863,13.241189104506805
2024-02-05,17.09267166524927,14.011485616655298
2024-02-06,17.707777409514847,14.75074397522721
2024-02-07,19.233143262420185,15.647223832665805
2024-02-08,20.415658743789095,16.600910814890465
2024-02-09,22.448847808343203,17.770498213581014
2024-02-12,23.096742940433842,18.83574715895158
2024-02-13,22.267410828810966,19.522079892923458
2024-02-14,22.834088381263655,20.1844815905915
2024-02-15,23.129529414031254,20.77349115527945
2024-02-16,22.290122870080666,21.076817498239695
2024-02-20,19.998393669879192,20.861132732567594
2024-02-21,17.74603193763835,20.238112573581745
2024-02-22,19.031433898512432,19.996776838567882
2024-02-23,19.660494044560153,19.929520279766336
2024-02-26,19.876646356372305,19.91894549508753
2024-02-27,20.109851074287008,19.95712661092743
2024-02-28,19.452334808163357,19.856168250374616
2024-02-29,18.037445029198466,19.492423606139386
2024-03-01,18.27891377753997,19.2497216404195
2024-03-04,17.423782146649273,18.884533741665457
2024-03-05,14.759575307565683,18.059542054845505
2024-03-06,12.708249808028825,16.98928360548217
2024-03-07,12.73198987022829,16.137824858431397
2024-03-08,10.837746152522186,15.077809117249556
2024-03-11,8.453961780454733,13.753039649890592
2024-03-12,8.076650842320419,12.617761888376558
2024-03-13,7.083525461074203,11.510914602916088
2024-03-14,5.971034774181248,10.402938637169122
2024-03-15,4.123575058452843,9.147065921425865
2024-03-18,3.7874325237647213,8.075139241893636
2024-03-19,3.7880343578493694,7.217718265084783
2024-03-20,5.001747653980033,6.774524142863834
2024-03-21,5.8190821413795675,6.583435742566982
2024-03-22,6.937971826546914,6.654342959362968
2024-03-25,7.554447848573204,6.834363937205016
2024-03-26,7.6250813605724375,6.9925074218785
2024-03-27,7.453924353043931,7.0847908081115865
2024-03-28,6.887076876327967,7.045248021754864
2024-04-01,6.811204532441366,6.998439323892164
2024-04-02,5.92029269627443,6.782809998368618
2024-04-03,5.589575932926891,6.544163185280273
2024-04-04,4.265627424817808,6.08845603318778
2024-04-05,4.228739487959558,5.716512724142136
2024-04-08,4.295236689145099,5.432257517142729
2024-04-09,4.3981021693999764,5.225426447594179
2024-04-10,4.013758171099312,4.9830927922952055
2024-04-11,5.712250415937319,5.128924317023628
2024-04-12,5.704719375834429,5.244083328785789
2024-04-15,3.5334077175836,4.9019482065453515
2024-04-16,1.6946488256494376,4.260488330366169
2024-04-17,-0.7217529326061367,3.264040077771708
2024-04-18,-3.1802815370193684,1.9751757548134927
2024-04-19,-7.626930819838606,0.05475443988307305
2024-04-22,-10.636963620659003,-2.0835891722253423
2024-04-23,-11.491580963190529,-3.9651875304183797
2024-04-24,-11.516462379099949,-5.475442500154694
2024-04-25,-11.809159658120734,-6.742185931747901
2024-04-26,-9.985386025340802,-7.390825950466482
2024-04-29,-7.727950389019838,-7.458250838177153
2024-04-30,-7.603090029157897,-7.487218676373303
2024-05-01,-7.827848784570222,-7.555344698012687
2024-05-02,-6.935933030201284,-7.4314623644504065
2024-05-03,-4.59376734810138,-6.863923361180602
2024-05-06,-1.3000044743455987,-5.751139583813601
2024-05-07,0.8837696158008725,-4.4241577438907065
2024-05-08,2.518422528344047,-3.035641689443756
2024-05-09,3.569408763251147,-1.7146315989047753
2024-05-10,4.333007049556784,-0.5051038692124636
2024-05-13,5.310264496330035,0.657969803896036
2024-05-14,6.825890827999899,1.8915540087168088
2024-05-15,9.015674067756095,3.3163780205246662
2024-05-16,10.262419928726786,4.705586402165091
2024-05-17,11.053659209972523,5.975200963726578
2024-05-20,12.251997227115282,7.230560216404319
2024-05-21,13.683035652446847,8.521055303612826
2024-05-22,14.026066325245665,9.622057507939395
2024-05-23,13.528713045532527,10.403388615458022
2024-05-24,14.294734048017915,11.181657701970002
2024-05-28,15.224980869709668,11.990322335517936
2024-05-29,15.639903032244092,12.720238474863168
2024-05-30,14.007037080469729,12.97759819598448
2024-05-31,11.858929272136322,12.753864411214849
2024-06-03,10.67577940422342,12.338247409816564
2024-06-04,9.824984464974023,11.835594820848057
2024-06-05,10.842907958507112,11.637057448379867
2024-06-06,11.494524377501875,11.60855083420427
2024-06-07,11.620383701693243,11.610917407702065
2024-06-10,11.734940309073977,11.63572198797645
2024-06-11,12.700875945348116,11.848752779450784
2024-06-12,15.000102798043258,12.47902278316928
2024-06-13,18.04969599620904,13.593157425777232
2024-06-14,20.892998098472162,15.05312556031622
2024-06-17,24.718914430671703,16.986283334387316
2024-06-18,27.00555601732077,18.99013787097401
2024-06-20,27.08055348091159,20.608220992961527
2024-06-21,26.33212638280287,21.7530020709298
2024-06-24,23.818320722936505,22.166065801331143
2024-06-25,22.963820145624197,22.325616670189756
2024-06-26,23.713439550878434,22.60318124632749
2024-06-27,24.746863727111474,23.03191774248429
2024-06-28,24.48317089970419,23.32216837392827
2024-07-01,26.250328648756465,23.907800428893914
2024-07-02,29.28453623085545,24.983147589286222
2024-07-03,33.24416196458037,26.635350464345052
2024-07-05,37.66114655439577,28.840509682355197
2024-07-08,40.55933728235374,31.184275202354907
2024-07-09,42.78978228180961,33.50537661824585
2024-07-10,45.07711385571719,35.81972406574012
2024-07-11,41.72072269335513,36.99992379126312
2024-07-12,38.485592786969335,37.297057590404364
2024-07-15,35.8330499136635,37.004256055056196
2024-07-16,33.260337753184444,36.255472394681846
2024-07-17,26.77812430102574,34.360002775950626
2024-07-18,20.960342919524464,31.680070804665398
2024-07-19,14.962020460174813,28.336460735767282
2024-07-22,12.290491039886888,25.127266796591208
2024-07-23,10.196152498076287,22.141043936888224
2024-07-24,2.3596639803183734,18.184767945574254
2024-07-25,-4.268806781966248,13.694053000066155
2024-07-26,-8.889302586589622,9.177381882735
2024-07-29,-11.835283615087292,4.9748487831705415
2024-07-30,-15.699680013043121,0.839943023927809
2024-07-31,-15.3886563650114,-2.4057768538600333
2024-08-01,-17.702597362954577,-5.465140955678942
2024-08-02,-21.962209120158434,-8.76455458857484
2024-08-05,-28.336636919284445,-12.678971054716762
2024-08-06,-32.05145563871264,-16.55346797151594
2024-08-07,-35.53398932899165,-20.34957224301108
2024-08-08,-35.248180345424544,-23.329293863493774
2024-08-09,-33.88387702548306,-25.44021049589163
2024-08-12,-32.38097362951771,-26.82836312261685
2024-08-13,-28.24666480681765,-27.11202345945701
2024-08-14,-24.772585923602264,-26.644135952286064
2024-08-15,-19.65047283305347,-25.245403328439547
2024-08-16,-15.05450989506727,-23.207224641765094
2024-08-19,-9.584573104905303,-20.482694334393138
2024-08-20,-5.263971638262092,-17.438949795166927
2024-08-21,-1.3195251743682093,-14.215064871007183
2024-08-22,-1.7607755517885266,-11.724207007163452
2024-08-23,-0.8619168073026344,-9.551748967191289
2024-08-26,-1.2088280216648855,-7.883164778086009
2024-08-27,-1.6590997436072144,-6.63835177119025
2024-08-28,-3.405734899711206,-5.991828396894442
2024-08-29,-4.869385963107675,-5.767339910137089
2024-08-30,-4.507980657805092,-5.51546805967069
2024-09-03,-7.442513625146887,-5.90087717276593
2024-09-04,-9.427888691348642,-6.606279476482473
2024-09-05,-9.814973962676447,-7.248018373721267
2024-09-06,-13.675910013287478,-8.53359670163451
2024-09-09,-15.492815157178313,-9.92544039274327
2024-09-10,-15.588647078912857,-11.05808172997719
2024-09-11,-13.403232834800576,-11.527111950941867
2024-09-12,-10.119922822576996,-11.245674125268895
2024-09-13,-6.978298853884667,-10.392199070992051
2024-09-16,-5.251063967816492,-9.36397205035694
2024-09-17,-3.527661518542345,-8.196709943994023
2024-09-18,-2.591119492145367,-7.075591853624291
2024-09-19,1.284872609311492,-5.403498961037135
2024-09-20,3.9615641005906923,-3.5304863487115696
2024-09-23,5.690465084908112,-1.6862960619876335
2024-09-24,7.442047122272356,0.1393725748643646
2024-09-25,8.546084767805382,1.8207150134525683
2024-09-26,9.07994863825536,3.2725617384131267
2024-09-27,8.720667806416998,4.362182952013901
2024-09-30,8.725097219645477,5.234765805540217
2024-10-01,7.000990244461548,5.588010693324483
2024-10-02,6.1272183754387015,5.695852229747327
2024-10-03,5.775663888860265,5.711814561569915
2024-10-04,7.267570765674748,6.022965802390882
2024-10-07,6.815616754964992,6.181495992905704
2024-10-08,8.37496131558538,6.62018905744164
2024-10-09,10.355589589491558,7.367269163851624
2024-10-10,12.602229148823312,8.414261160845962
2024-10-11,14.210823995897215,9.573573727856214
2024-10-14,15.446380466385278,10.748135075562027
2024-10-15,14.763396936343952,11.551187447718414
2024-10-16,14.060052040313337,12.052960366237398
2024-10-17,13.596859833119993,12.361740259613919
2024-10-18,14.373711717182005,12.764134551127537
2024-10-21,15.454336946321291,13.302175030166289
2024-10-22,16.368965213753825,13.915533066883796
2024-10-23,14.335936085464766,13.99961367059999
2024-10-24,13.50110105293669,13.89991114706733
2024-10-25,13.089636654140804,13.737856248482027
2024-10-28,12.693080563182889,13.5289011114222
2024-10-29,13.987139103514039,13.62054870984057
2024-10-30,14.720352350788744,13.840509438030205
2024-10-31,11.42562985647362,13.357533521718889
2024-11-01,9.808560992704543,12.64773901591602
2024-11-04,7.873038231668261,11.69279885906647
2024-11-05,8.074517406389475,10.96914256853107
2024-11-06,10.958700675469743,10.967054189918805
2024-11-07,15.875157410702855,11.948674834075616
2024-11-08,18.771580081111665,13.313255883482826
2024-11-11,20.913091171004453,14.833222940987152
2024-11-12,23.242043192787094,16.514986991347143
2024-11-13,24.93347999282662,18.19868559164304
2024-11-14,25.2518026948174,19.609309012277915
2024-11-15,21.965910306000865,20.080629271022506
2024-11-18,19.77615450142605,20.019734317103214
2024-11-19,19.96667707808882,20.009122869300338
2024-11-20,19.468802070511344,19.90105870954254
2024-11-21,18.8090010683066,19.68264718129535
2024-11-22,18.283526265300566,19.402822998096394
2024-11-25,16.93116310059895,18.908491018596905
2024-11-26,16.921521949094256,18.511097204696377
2024-11-27,15.0339490486528,17.815667573487662
2024-11-29,14.480620433792296,17.14865814554859
