Date,MA,Upper_Band,Lower_Band
2023-05-02,93.336499023445,102.3275945742852,84.3454034726048
2023-05-03,92.83149909974,101.07081198606252,84.59218621341748
2023-05-04,92.795499038705,101.01516806770438,84.57583000970563
2023-05-05,92.923499298105,101.47042827538588,84.37657032082411
2023-05-08,93.279999160775,103.03936902958623,83.52062929196379
2023-05-09,93.802499389655,104.52097953977139,83.0840192395386
2023-05-10,94.79799919129,107.26796802170678,82.32803036087323
2023-05-11,95.62949905396,110.32906005696672,80.92993805095328
2023-05-12,96.289499282845,112.08100594025129,80.49799262543871
2023-05-15,97.11299934388,114.19627373709275,80.02972495066726
2023-05-16,98.09049949647,116.72550818522703,79.45549080771298
2023-05-17,99.43749961853999,120.42191120942275,78.45308802765723
2023-05-18,101.61549949646499,126.80395059557775,76.42704839735224
2023-05-19,103.545999145515,130.9134114634095,76.1785868276205
2023-05-22,105.705499267585,134.9393490479494,76.47164948722057
2023-05-23,107.962499618535,136.37405057086832,79.55094866620169
2023-05-24,110.04149971009,137.91116841392693,82.17183100625306
2023-05-25,112.097000122075,141.69139500120937,82.50260524294063
2023-05-26,114.74249992370999,148.10054380822461,81.38445603919536
2023-05-30,117.76050033569501,155.05677886579744,80.46422180559259
2023-05-31,120.69850044251,159.53848944923266,81.85851143578734
2023-06-01,124.24900016785,164.64041939773983,83.85758093796017
2023-06-02,127.85150070190498,169.53466863638346,86.16833276742652
2023-06-05,131.31200065613,174.4563019509325,88.16769936132752
2023-06-06,134.67800102234,179.34747749142116,90.00852455325884
2023-06-07,137.35300064087,180.4738139381307,94.2321873436093
2023-06-08,140.19000053406,182.94875337579987,97.43124769232014
2023-06-09,143.08400039673,185.69516496309174,100.47283583036827
2023-06-12,146.633499908445,188.95829020876644,104.30870960812356
2023-06-13,150.28499984741,192.28735171286374,108.28264798195627
2023-06-14,154.16749954223002,196.44479705876552,111.89020202569452
2023-06-15,158.04499969481998,201.5062341425014,114.58376524713856
2023-06-16,160.93549957275,205.037414528259,116.83358461724097
2023-06-20,164.14950027465503,207.7972411995344,120.50175934977565
2023-06-21,166.49500045776,207.85710941631265,125.13289149920733
2023-06-22,169.48899993896,207.30308358052244,131.67491629739757
2023-06-23,172.21749954223,204.97943749499436,139.45556158946565
2023-06-26,173.675498962395,202.22906825294743,145.1219296718426
2023-06-27,175.000498962395,201.4065221197924,148.5944758049976
2023-06-28,176.23299865721998,201.45046013599764,151.01553717844232
2023-06-29,177.450498962395,200.25392945038328,154.6470684744067
2023-06-30,178.70649948119498,200.700447472727,156.71255148966296
2023-07-03,180.02399902343,201.8609465868263,158.18705146003373
2023-07-05,181.247499084465,203.0937051405302,159.4012930283998
2023-07-06,182.10149917602,203.6569889728776,160.54600937916243
2023-07-07,183.59149932861,201.58876420396618,165.59423445325385
2023-07-10,184.39299926757502,200.37675420812397,168.40924432702607
2023-07-11,185.07649917602,199.58016983812652,170.5728285139135
2023-07-12,185.75799942016,200.44602658537485,171.06997225494513
2023-07-13,186.987999725335,204.86237236974333,169.11362708092665
2023-07-14,187.73649978637,207.59580550872263,167.87719406401735
2023-07-17,188.519999694815,211.12870013797334,165.91129925165666
2023-07-18,190.08499984740502,217.21102878280035,162.95897091200968
2023-07-19,191.475999450675,221.92624034721405,161.02575855413596
2023-07-20,192.03999938964,221.92520415206064,162.15479462721936
2023-07-21,191.95799942015998,221.91277615634397,162.003222683976
2023-07-24,192.156499481195,221.9026188087695,162.4103801536205
2023-07-25,193.421499633785,220.6179487439116,166.2250505236584
2023-07-26,193.977500152585,220.19843270887492,167.7565675962951
2023-07-27,194.206000518795,220.06571344759453,168.34628758999548
2023-07-28,195.424500274655,220.28888963845287,170.56011091085713
2023-07-31,196.31149978637,221.20771233834154,171.41528723439848
2023-08-01,196.884999847405,221.88349862794465,171.88650106686535
2023-08-02,196.36949996947502,222.12682542801033,170.6121745109397
2023-08-03,196.13999938964,222.27311307952232,170.00688569975767
2023-08-04,196.15949935912002,222.2629855294545,170.05601318878553
2023-08-07,196.66849975584998,221.98389284304258,171.35310666865738
2023-08-08,196.638999938955,222.0191678488541,171.25883202905592
2023-08-09,195.5769996643,223.2429413326071,167.91105799599288
2023-08-10,193.77399978637,222.5206906397568,165.02730893298323
2023-08-11,191.75449981689002,222.28823345931227,161.22076617446777
2023-08-14,189.81049957275,219.40839094847436,160.21260819702562
2023-08-15,187.15699920653998,213.9905109433752,160.32348746970476
2023-08-16,184.123499298095,208.43218963254202,159.81480896364798
2023-08-17,182.24999923706,210.0983218564034,154.4016766177166
2023-08-18,180.53799972534,211.65384304951203,149.42215640116797
2023-08-21,179.389499664305,211.25150730431457,147.5274920242954
2023-08-22,177.898999786375,210.10176169622753,145.69623787652245
2023-08-23,177.15249938964502,209.04738203479113,145.2576167444989
2023-08-24,175.713999176025,208.40011301983918,143.02788533221081
2023-08-25,173.7004989624,204.4520883411476,142.94890958365238
2023-08-28,171.64999923706,198.89752493743654,144.40247353668346
2023-08-29,170.43049926758002,193.57026985183123,147.2907286833288
2023-08-30,170.41149902344,193.50978288438384,147.31321516249616
2023-08-31,170.40599899292002,193.490838022398,147.32115996344203
2023-09-01,170.203999328615,192.74469512742684,147.66330352980316
2023-09-05,170.041499328615,191.95726843863937,148.12573021859063
2023-09-06,169.909999084475,191.52433295254747,148.29566521640254
2023-09-07,170.210499572755,192.10833342187064,148.31266572363936
2023-09-08,170.52849960327498,192.75650513669393,148.30049406985603
2023-09-11,171.71149978638,195.46685850328163,147.95614106947835
2023-09-12,172.041500091555,196.15697829475516,147.92602188835485
2023-09-13,172.76900024414002,197.36238808969028,148.17561239858975
2023-09-14,173.97850036621,198.38089839986367,149.57610233255633
2023-09-15,175.01350021362,197.28796747476918,152.73903295247084
2023-09-18,176.06350021362,195.3307324499665,156.7962679772735
2023-09-19,176.42500076293499,194.9668491891743,157.88315233669567
2023-09-20,176.35750045775998,195.12886581955885,157.5861350959611
2023-09-21,175.140000915525,197.57482376738943,152.70517806366058
2023-09-22,174.67600097656,198.9284541876736,150.42354776544641
2023-09-25,174.17550125122,199.9135717620546,148.4374307403854
2023-09-26,173.16550140380997,201.99451190954343,144.3364908980765
2023-09-27,171.3870010376,202.9587375865615,139.81526448863846
2023-09-28,169.710501098635,202.40128820515372,137.0197139921163
2023-09-29,168.02900161743497,201.1340168989024,134.92398633596756
2023-10-02,166.68300170899,199.4327665121868,133.9332369057932
2023-10-03,164.56450119019001,196.76734656037036,132.36165582000967
2023-10-04,163.26750183105997,194.8498001407155,131.68520352140445
2023-10-05,162.071501922615,193.12145509585008,131.02154874937992
2023-10-06,161.38950195313,191.45848723247178,131.32051667378823
2023-10-09,160.28400192261,187.40531485386302,133.162688991357
2023-10-10,159.651501464845,185.24849555510752,134.0545073745825
2023-10-11,159.17050170899,183.19542779797922,135.14557562000078
2023-10-12,158.54850158692,180.34787366809604,136.74912950574395
2023-10-13,157.974002075205,178.69898201594484,137.24902213446515
2023-10-16,157.851502227795,178.25613950987122,137.4468649457188
2023-10-17,157.52550201417498,177.2528175075388,137.79818652081116
2023-10-18,157.172502136245,176.91706416366102,137.42794010882895
2023-10-19,157.43700180055,176.85110219503426,138.02290140606576
2023-10-20,157.276501464855,177.04970627046436,137.50329665924562
2023-10-23,157.186501312265,177.08067751643532,137.29232510809467
2023-10-24,157.784500885015,176.67028528066044,138.89871648936958
2023-10-25,157.63300094605,177.04491362498587,138.22108826711414
2023-10-26,156.64550094605,179.64991240739295,133.64108948470704
2023-10-27,155.82800064087502,180.87838087604496,130.77762040570508
2023-10-30,154.972500610355,181.14731626451794,128.7976849561921
2023-10-31,154.62950134277497,181.44753932855338,127.81146335699655
2023-11-01,154.33100128174001,181.28438499375983,127.3776175697202
2023-11-02,154.364000701905,181.31739728846483,127.4106041153452
2023-11-03,154.19900054932,180.9085271655725,127.4894739330675
2023-11-06,153.969000244145,180.25803759992047,127.67996288836954
2023-11-07,154.18500061036,181.04939148678133,127.32060973393865
2023-11-08,154.24500045777,181.29910408450536,127.19089683103466
2023-11-09,154.16500015258998,181.0052891323429,127.32471117283706
2023-11-10,155.292499542235,185.22764608147452,125.35735300299548
2023-11-13,155.999499511715,187.94397908147144,124.05501994195853
2023-11-14,157.58999938964,194.11945425464035,121.06054452463968
2023-11-15,159.73049926757,200.08937867965747,119.37161985548252
2023-11-16,161.85299911498498,205.31927079047065,118.38672743949931
2023-11-17,164.44799957275,209.91432044684373,118.98167869865628
2023-11-20,167.27049942016,215.86165752807392,118.67934131224611
2023-11-21,169.69549942016002,220.6392802605589,118.75171857976112
2023-11-22,172.900499725335,224.14853004968535,121.65246940098467
2023-11-24,176.613499450675,225.13917313052679,128.0878257708232
2023-11-27,180.013499450675,225.32520047832185,134.70179842302815
2023-11-28,183.31149902343,225.50244541524359,141.12055263161642
2023-11-29,186.41799850463002,223.93900392586562,148.89699308339442
2023-11-30,188.98949813842,222.42445171143518,155.55454456540483
2023-12-01,191.13549880980503,220.56838008849707,161.702617531113
2023-12-04,192.52549896239,218.61015182575963,166.44084609902038
2023-12-05,194.04099960326,216.20046105339586,171.88153815312413
2023-12-06,194.76099929807998,214.89162333434598,174.63037526181398
2023-12-07,195.90099945067,213.79179065474324,178.0102082465968
2023-12-08,197.55649948119,211.17110543123368,183.94189353114632
2023-12-11,198.59349975585002,211.1416752900346,186.04532422166542
2023-12-12,200.020499420155,211.8606239612853,188.1803748790247
2023-12-13,201.17799911498,215.65378369295138,186.70221453700862
2023-12-14,202.40649948119,219.16524809319432,185.64775086918567
2023-12-15,203.82199935912,223.10448197690184,184.5395167413382
2023-12-18,205.7289993286,229.33082458031248,182.1271740768875
2023-12-19,207.3664993286,235.32183572282423,179.4111629343758
2023-12-20,208.5664993286,237.9723234637982,179.1606751934018
2023-12-21,210.19199905393998,242.13598903675276,178.2480090711272
2023-12-22,211.758499145495,245.29201589815017,178.22498239283982
2023-12-26,213.607999420155,248.86046467744077,178.35553416286925
2023-12-27,215.33999938963498,252.14218747818757,178.5378113010824
2023-12-28,217.16749954222496,254.73968495338423,179.5953141310657
2023-12-29,218.81049957273999,256.1000984915752,181.52090065390476
2024-01-02,219.758499145495,255.71797356664163,183.79902472434836
2024-01-03,220.707498931875,254.26514811458253,187.14984974916746
2024-01-04,221.28649826049005,253.23590766882702,189.33708885215307
2024-01-05,222.343498229975,250.7857943051264,193.90120215482364
2024-01-08,223.722998046865,249.73808784744796,197.70790824628205
2024-01-09,224.89999847411,249.15610543394592,200.64389151427406
2024-01-10,226.32799835204,249.0259505603875,203.63004614369248
2024-01-11,227.512498474115,249.55606232020006,205.46893462802996
2024-01-12,228.239998626705,250.10059218840607,206.3794050650039
2024-01-16,228.75549850463503,250.3792198981394,207.13177711113065
2024-01-17,228.87099914550504,250.432598167961,207.30940012304907
2024-01-18,228.91699905395498,250.54090272531704,207.29309538259292
2024-01-19,229.541499328615,253.05470893367783,206.02828972355218
2024-01-22,230.81449966431,256.6627588899454,204.9662404386746
2024-01-23,231.96600036621504,260.8500026198237,203.08199811260639
2024-01-24,233.96100006103998,268.54080132601626,199.3811987960637
2024-01-25,235.60750045776498,274.0694019321325,197.14559898339743
2024-01-26,237.112500000005,278.45519375698063,195.7698062430294
2024-01-29,239.35200042725,285.5244961026797,193.17950475182033
2024-01-30,241.45200119019,290.1390034080059,192.76499897237412
2024-01-31,243.209501647955,290.6344641042223,195.7845391916877
2024-02-01,245.909500885015,291.19355653680657,200.62544523322345
2024-02-02,250.688001251225,297.9998963762425,203.3761061262075
2024-02-05,255.231501007085,302.9721831106896,207.49081890348037
2024-02-06,258.674000549325,307.2938212214993,210.05417987715072
2024-02-07,262.811500549325,314.1475060950129,211.47549500363712
2024-02-08,266.746000671395,320.71740623575545,212.77459510703454
2024-02-09,271.419001007085,330.09841590775955,212.73958610641043
2024-02-12,275.759500885015,335.5666655980388,215.95233617199113
2024-02-13,279.55500106811996,337.06764389790567,222.04235823833426
2024-02-14,284.475500488285,339.93407366054265,229.0169273160273
2024-02-15,289.01149978638,342.69086466404053,235.33213490871944
2024-02-16,292.271999359135,344.30287947208353,240.24111924618649
2024-02-20,294.56899948120497,343.3791549931582,245.75884396925179
2024-02-21,296.403499603275,342.4278856494807,250.37911355706936
2024-02-22,299.556999969485,347.8300295406341,251.2839703983359
2024-02-23,302.74599990845,351.69261339270633,253.79938642419367
2024-02-26,306.00950088501,354.3366101429739,257.6823916270462
2024-02-27,308.78050003052005,357.9109131827931,259.650086878247
2024-02-28,311.57599868775003,358.9169450138081,264.23505236169194
2024-02-29,315.105497741705,353.2946512620468,276.9163442213632
2024-03-01,319.05399780274,350.1582640451959,287.94973156028414
2024-03-04,320.58249816895,350.8938663139922,290.2711300239078
2024-03-05,321.049998474125,350.25800308876745,291.84199385948256
2024-03-06,321.90349884033503,348.7199545914711,295.08704308919897
2024-03-07,323.08949890137,349.7703259025912,296.4086719001488
2024-03-08,323.03799896240497,349.80871434310217,296.2672835817078
2024-03-11,321.66049804688,349.87305809410185,293.4479379996581
2024-03-12,321.709498596195,349.9180727914153,293.50092440097467
2024-03-13,322.05199890137,349.67863195519703,294.42536584754293
2024-03-14,321.31399841308996,349.325215083219,293.3027817429609
2024-03-15,319.93699951172005,349.4353541156129,290.4386449078272
2024-03-18,319.791999816895,349.38157996178296,290.202419672007
2024-03-19,320.704499816895,348.75795276855473,292.6510468652353
2024-03-20,322.547999572755,348.7527809670357,296.3432181784743
2024-03-21,322.305000305175,348.011381557838,296.598619052512
2024-03-22,322.50449981689496,348.69869774873195,296.310301885058
2024-03-25,322.623500061035,349.0736484566841,296.17335166538584
2024-03-26,322.35599975585995,348.23380959172596,296.47818991999395
2024-03-27,322.38399963379004,348.3014600836369,296.46653918394315
2024-03-28,322.61900024414,348.6183564606989,296.6196440275811
2024-04-01,322.15900115966497,347.0305414328764,297.2874608864535
2024-04-02,321.75050048828,346.2541619788313,297.24683899772873
2024-04-03,322.740000915525,346.6341387775121,298.8458630535379
2024-04-04,322.974000549315,346.4879417307533,299.46005936787674
2024-04-05,322.752500915525,345.9247726529662,299.58022917808375
2024-04-08,323.72900085449,346.5426059466016,300.91539576237835
2024-04-09,325.25450134276997,345.8495214141213,304.65948127141866
2024-04-10,325.52550048828004,346.0622635808891,304.98873739567097
2024-04-11,327.458000183105,350.5580392434456,304.35796112276444
2024-04-12,328.75150146484003,350.81203659443645,306.6909663352436
2024-04-15,329.29750061034997,348.6863993458168,309.9086018748831
2024-04-16,329.05650024414,349.3449652031682,308.7680352851118
2024-04-17,328.023500061035,352.4053310146561,303.6416691074139
2024-04-18,325.84349975586,355.37810423667224,296.3088952750478
2024-04-19,322.10899963378995,364.2311136092261,279.9868856583538
2024-04-22,318.27549896240504,367.1578157927556,269.39318213205445
2024-04-23,315.421998596195,366.27602394858286,264.56797324380716
2024-04-24,313.09499969482505,364.7933159582178,261.3966834314323
2024-04-25,310.602000427245,363.38902822752755,257.81497262696246
2024-04-26,309.529499816895,361.7826432316348,257.2763564021552
2024-04-29,308.625,359.8120708492107,257.4379291507893
2024-04-30,307.107499694825,358.28099504506355,255.9340043445864
2024-05-01,305.06100006103503,355.88800552456235,254.23399459750772
2024-05-02,304.255500793455,354.8593626903818,253.65163889652823
2024-05-03,303.772999572755,353.55273127373965,253.9932678717703
2024-05-06,304.081999206545,354.64391755685796,253.52008085623203
2024-05-07,304.07049865723,354.6055378822742,253.53545943218586
2024-05-08,304.27749938964996,355.2409682018322,253.31403057746775
2024-05-09,303.07649993896496,350.2256100477935,255.9273898301364
2024-05-10,302.66149902344,348.69633605436803,256.62666199251197
2024-05-13,303.831498718265,351.84152561273856,255.82147182379143
2024-05-14,305.57049865722996,356.807368333173,254.33362898128695
2024-05-15,308.58599853516,364.6204906759456,252.55150639437443
2024-05-16,311.731498718265,370.37520458758684,253.08779284894322
2024-05-17,316.436497497565,371.92673775950993,260.94625723562
2024-05-20,321.340498352055,374.14282648724395,268.5381702168661
2024-05-21,325.773997497565,378.89627529215755,272.65171970297246
2024-05-22,329.495497131355,381.46981286763764,277.5211813950724
2024-05-23,333.09049682618,380.8634067268725,285.31758692548755
2024-05-24,336.30399780274,384.9157516443434,287.6922439611366
2024-05-28,339.37849731446005,389.92598647241545,288.83100815650465
2024-05-29,343.45049743653,391.24528591109146,295.6557089619685
2024-05-30,346.663496398935,386.67558870775065,306.6514040901194
2024-05-31,348.81849670411003,382.3532705562306,315.28372285198947
2024-06-03,350.39099731446004,380.9659034393593,319.8160911895608
2024-06-04,351.205998229985,381.1608591259237,321.25113733404635
2024-06-05,353.4049987793,383.88216033886744,322.92783721973257
2024-06-06,355.631498718265,385.77983295368557,325.4831644828444
2024-06-07,357.824998474125,386.035212986511,329.61478396173896
2024-06-10,360.12349853515997,385.60880501482706,334.6381920554929
2024-06-11,362.78649902344,387.8167768992146,337.7562211476654
2024-06-12,365.99899902344,396.70438515313947,335.2936128937405
2024-06-13,369.42399902344,409.873247630904,328.97475041597596
2024-06-14,373.49199829101997,422.4237254874377,324.56027109460223
2024-06-17,378.753999328615,439.24595574986836,318.26204290736166
2024-06-18,383.30549926758,451.3605281148149,315.2504704203451
2024-06-20,386.57799987793,457.9116268577876,315.24437289807236
2024-06-21,389.92799987793,462.48637292639273,317.3696268294673
2024-06-24,392.63800048828,463.48034678844556,321.79565418811444
2024-06-25,395.39600067138497,466.7907434677455,324.00125787502446
2024-06-26,398.89850006103495,473.1044945696859,324.692505552384
2024-06-27,402.93800048828,480.2240276414049,325.6519733351551
2024-06-28,407.59700012206997,483.1509562508219,332.04304399331807
2024-07-01,414.1125,488.6944495909859,339.5305504090141
2024-07-02,421.451499938965,498.72281076737085,344.1801891105592
2024-07-03,429.8674987793,512.4503802613914,347.28461729720857
2024-07-05,438.219000244145,531.0162073765938,345.4217931116961
2024-07-08,446.5009994506901,545.191249124129,347.8107497772512
2024-07-09,455.20650024415,557.0916468315894,353.3213536567106
2024-07-10,464.46300201417,569.0401661184799,359.88583790986013
2024-07-11,470.18150177002997,569.3030422174143,371.0599613226457
2024-07-12,474.761001586925,570.2227373329044,379.29926584094545
2024-07-15,478.652001953135,572.067285354953,385.23671855131704
2024-07-16,482.07550201416996,573.6425992138376,390.5084048145024
2024-07-17,481.78600158692495,573.7189262799678,389.8530768938821
2024-07-18,481.49350128175,573.8628497358163,389.12415282768364
2024-07-19,481.33100128175,574.0610289727989,388.6009735907011
2024-07-22,482.8590011596801,572.8557296491377,392.8622726702224
2024-07-23,485.494000244155,569.0697852703439,401.91821521796606
2024-07-24,483.44949951173504,574.8889367025888,392.0100623208813
2024-07-25,480.06199951173494,581.7775512009473,378.3464478225226
2024-07-26,476.55399932863,586.4175982498484,366.69040040741163
2024-07-29,473.90099945069994,589.3807612057012,358.42123769569866
2024-07-30,468.77599945070006,593.1166809989005,344.4353179024996
2024-07-31,464.40999908449004,590.5812776536358,338.2387205153443
2024-08-01,457.13000030519004,586.1290481444776,328.1309524659025
2024-08-02,447.12849884034506,579.0693344561325,315.18766322455764
2024-08-05,435.15000000001,574.3687521482166,295.93124785180333
2024-08-06,423.50649871827,562.4126304620582,284.60036697448174
2024-08-07,410.63149719239,544.0794288492734,277.18356553550655
2024-08-08,402.29699707032,532.6532222883812,271.94077185225876
2024-08-09,394.50699768067,518.810163376877,270.203831984463
2024-08-12,386.545997619635,501.40736857243076,271.6846266668392
2024-08-13,380.26099853515996,481.2734362166356,279.2485608536843
2024-08-14,376.48349914551,471.76688139448396,281.20011689653603
2024-08-15,374.30549926758,464.76162931121706,283.8493692239429
2024-08-16,373.10549926758,460.9951949830893,285.2158035520707
2024-08-19,371.591499328615,454.1655536371127,289.0174450201173
2024-08-20,369.94400024414,446.1339066082827,293.7540938799973
2024-08-21,372.41999969482504,453.6006568277871,291.239342561863
2024-08-22,372.9625,454.4530264159989,291.47197358400103
2024-08-23,373.94400024414006,456.5042323118383,291.38376817644183
2024-08-26,373.90150146483995,456.42335650484983,291.37964642483007
2024-08-27,374.79850158691,457.5703280817847,292.0266750920353
2024-08-28,372.82950134276996,453.8852050561392,291.7737976294007
2024-08-29,372.489500427245,453.54272259329053,291.43627826119945
2024-08-30,374.71999969482505,454.8057613583959,294.6342380312542
2024-09-03,376.96199951172,450.7111429311098,303.21285609233024
2024-09-04,378.747999572755,447.62370304680513,309.8722960987049
2024-09-05,381.78649902344,441.1114469462535,322.4615511006265
2024-09-06,380.88949890137,443.6524872187375,318.1265105840025
2024-09-09,380.18899841308996,444.96598615875826,315.41201066742167
2024-09-10,380.17999877930004,444.9778520008325,315.38214555776756
2024-09-11,379.85449829102004,444.7840348591733,314.9249617228668
2024-09-12,380.4724975586,445.4807956676651,315.46419944953493
2024-09-13,380.0474975586,444.5586869069723,315.53630821022773
2024-09-16,378.88749694825003,442.1809257827085,315.59406811379154
2024-09-17,376.85799713135503,435.94626938548913,317.76972487722094
2024-09-18,374.59049682618,428.79950691661315,320.3814867357469
2024-09-19,373.96099700928505,425.51148733270054,322.41050668586956
2024-09-20,375.33799743653,429.9756395121499,320.70035536091007
2024-09-23,375.74499816895,431.40892729565957,320.0810690422405
2024-09-24,377.10649719239,435.62113680546435,318.5918575793157
2024-09-25,378.47349700928504,439.3664668358661,317.580527182704
2024-09-26,380.57949829102,443.2823773672866,317.8766192147534
2024-09-27,382.346998596195,445.7124269072098,318.9815702851802
2024-09-30,383.44549865723,447.9466544294444,318.94434288501566
2024-10-01,385.572499084475,447.7247782515959,323.4202199173541
2024-10-02,387.90499877929994,447.81835672522504,327.99164083337484
2024-10-03,389.825,448.80477779823633,330.84522220176365
2024-10-04,395.19400024414006,445.0242536627099,345.3637468255702
2024-10-07,398.939500427245,438.2936955459665,359.58530530852346
2024-10-08,403.21149902344,435.5754740704202,370.8475239764598
2024-10-09,406.713499450685,439.3440477093796,374.0829511919904
2024-10-10,409.83600006103495,446.72553991691035,372.94646020515955
2024-10-11,412.66900024413997,452.98168281827424,372.3563176700057
2024-10-14,416.09800109863,457.7169918545961,374.4790103426639
2024-10-15,418.40800170898,458.4881481576288,378.3278552603312
2024-10-16,421.0025024414,457.7377074606905,384.2672974221095
2024-10-17,421.801502990715,459.22696351073876,384.37604247069123
2024-10-18,423.62850341796,463.49149051821104,383.765516317709
2024-10-21,426.05650329588997,468.90505418150616,383.2079524102738
2024-10-22,428.34800415038,474.27086098833615,382.42514731242386
2024-10-23,429.14800415037996,474.73087426900577,383.56513403175416
2024-10-24,430.67200317382003,476.0474649222669,385.29654142537316
2024-10-25,432.867002868645,477.1978806446989,388.5361250925911
2024-10-28,434.86750335692506,478.3771157961205,391.3578909177296
2024-10-29,438.98500213622503,479.7880682605162,398.1819360119339
2024-10-30,442.67750244139995,480.4096037149254,404.9454011678745
2024-10-31,443.7975021362249,477.4555664705947,410.13943780185514
2024-11-01,444.45450286864497,476.99464297884924,411.9143627584407
2024-11-04,445.726502990715,473.3780522600693,418.0749537213607
2024-11-05,446.883503723135,473.66241610065646,420.1045913456135
2024-11-06,449.27150268554,481.61887100437093,416.92413436670904
2024-11-07,452.89350280761,499.1672973593609,406.6197082558591
2024-11-08,456.035002136225,509.6232367148049,402.4467675576451
2024-11-11,459.14450225829495,518.7222757757879,399.5667287408019
2024-11-12,463.73600006103004,529.0015217477517,398.4704783743084
2024-11-13,468.40999908447003,537.9265577617495,398.89344040719067
2024-11-14,472.47549896239997,543.7458924451863,401.2051054796136
2024-11-15,473.69399871826,544.4101170656184,402.97788037090163
2024-11-18,474.91199798584,545.561148026956,404.2628479447241
2024-11-19,477.31299896240506,549.6809116025837,404.9450863222264
2024-11-20,481.05749816895,551.300492983211,410.814503354689
2024-11-21,484.19449920654495,552.9981646159813,415.39083379710854
2024-11-22,487.21199951172,554.7335837807813,419.69041524265873
2024-11-25,489.723500061035,555.0541161827009,424.3928839393691
2024-11-26,491.91750183105506,557.6202901665658,426.2147134955443
2024-11-27,493.13000183105504,558.0197519140889,428.2402517480212
2024-11-29,497.35000152588,553.6036694837962,441.0963335679637
